instance,dimacs_time,dimacs_size,opb_time,opb_size,opb_pbcount_time,d4_time,d4_count,p2d_time,p2d_count,pbcount_time,pbcount_count
isolated/sum/sum_5/root_53.uvl,-1;-1;-1,-4,0.52;0.51;0.50,164,0.00;0.00;0.01,-3;-3;-3,-4,0.23;0.24;0.30,4511971429469382,0.34;0.34;0.34,4511971429469382
isolated/sum/sum_5/root_54.uvl,-1;-1;-1,-4,0.51;0.52;0.51,167,0.00;0.00;0.00,-3;-3;-3,-4,0.20;0.23;0.22,9007199254740992,0.48;0.32;0.30,9007199254740992
isolated/sum/sum_5/root_55.uvl,-1;-1;-1,-4,0.49;0.49;0.49,170,0.00;0.00;0.00,-3;-3;-3,-4,0.23;0.22;0.23,18049033756033424,0.38;0.39;0.35,18049033756033424
isolated/sum/sum_5/root_56.uvl,-1;-1;-1,-4,0.50;0.50;0.51,173,0.00;0.00;0.00,-3;-3;-3,-4,0.26;0.36;0.27,36028797018963968,0.57;0.47;0.48,36028797018963968
isolated/sum/sum_5/root_57.uvl,-1;-1;-1,-4,0.53;0.51;0.49,176,0.00;0.00;0.00,-3;-3;-3,-4,0.26;0.25;0.24,72057594037927936,0.72;0.73;0.75,72057594037927936
isolated/sum/sum_5/root_58.uvl,-1;-1;-1,-4,0.49;0.51;0.57,179,0.00;0.00;0.00,-3;-3;-3,-4,0.33;0.34;0.32,144115188075855872,0.35;0.35;0.45,144115188075855872
isolated/sum/sum_5/root_59.uvl,-1;-1;-1,-4,0.50;0.51;0.50,182,0.00;0.00;0.00,-3;-3;-3,-4,0.36;0.35;0.34,288230376151711744,1.01;1.01;1.20,288230376151711744
isolated/sum/sum_5/root_5.uvl,0.50;0.50;0.55,20,0.45;0.42;0.47,20,0.01;0.01;0.01,0.12;0.13;0.12,16,0.01;0.00;0.00,16,0.02;0.17;0.05,16
isolated/sum/sum_5/root_600.uvl,-1;-1;-1,-4,0.98;0.95;0.97,1805,0.00;0.00;0.00,-3;-3;-3,-4,122.08;121.98;121.52,-9,-1;-1;-1,-9
isolated/sum/sum_5/root_60.uvl,-1;-1;-1,-4,0.51;0.49;0.51,185,0.02;0.00;0.00,-3;-3;-3,-4,0.35;0.34;0.34,577428795327614127,0.58;0.54;0.44,577428795327614080
isolated/sum/sum_5/root_61.uvl,-1;-1;-1,-4,0.51;0.50;0.52,188,0.00;0.00;0.00,-3;-3;-3,-4,0.30;0.31;0.32,1154946961935792848,0.42;2.81;0.65,1154946961935792896
isolated/sum/sum_5/root_62.uvl,-1;-1;-1,-4,0.54;0.55;0.56,191,0.00;0.00;0.00,-3;-3;-3,-4,0.38;0.38;0.37,2309480984499379425,0.75;0.76;0.56,2309480984499379200
isolated/sum/sum_5/root_63.uvl,-1;-1;-1,-4,0.50;0.50;0.46,194,0.01;0.00;0.00,-3;-3;-3,-4,0.35;0.34;0.35,4611686018427387904,0.48;0.56;0.58,4611686018427387904
isolated/sum/sum_5/root_64.uvl,-1;-1;-1,-4,0.49;0.48;0.48,197,0.00;0.00;0.00,-3;-3;-3,-4,0.35;0.36;0.35,9239607090291615058,2.09;0.59;0.81,9239607090291615744
isolated/sum/sum_5/root_65.uvl,-1;-1;-1,-4,0.50;0.50;0.47,200,0.00;0.01;0.01,-3;-3;-3,-4,0.38;0.39;0.40,18446744073709551616,0.69;0.73;0.72,18446744073709551616
isolated/sum/sum_5/root_66.uvl,-1;-1;-1,-4,0.56;0.53;0.52,203,0.00;0.00;0.00,-3;-3;-3,-4,0.36;0.35;0.44,36957464140126991843,0.56;0.64;0.68,36957464140126994432
isolated/sum/sum_5/root_67.uvl,-1;-1;-1,-4,0.51;0.54;0.52,206,0.00;0.00;0.00,-3;-3;-3,-4,0.38;0.38;0.40,73786976294838206464,0.75;0.75;0.61,73786976294838206464
isolated/sum/sum_5/root_68.uvl,-1;-1;-1,-4,0.47;0.52;0.47,209,0.00;0.02;0.00,-3;-3;-3,-4,0.40;0.40;0.43,147814868780415909157,0.77;0.70;0.79,147814868780415909888
isolated/sum/sum_5/root_69.uvl,-1;-1;-1,-4,0.52;0.55;0.55,212,0.00;0.03;0.00,-3;-3;-3,-4,0.37;0.49;0.45,295662515209727416643,0.75;0.76;0.75,295662515209727377408
isolated/sum/sum_5/root_6.uvl,0.66;0.57;0.58,30,0.46;0.45;0.46,23,0.00;0.00;0.00,0.12;0.12;0.12,32,0.06;0.00;0.00,32,0.03;0.03;0.27,32
isolated/sum/sum_5/root_700.uvl,-1;-1;-1,-4,1.07;1.10;1.11,2105,0.01;0.00;0.00,-3;-3;-3,-4,242.99;241.59;195.44,-9,-1;-1;-1,-9
isolated/sum/sum_5/root_70.uvl,-1;-1;-1,-4,0.55;0.50;0.53,215,0.00;0.00;0.00,-3;-3;-3,-4,0.57;0.56;0.55,591144295321613681337,1.15;1.23;1.24,591144295321613631488
isolated/sum/sum_5/root_71.uvl,-1;-1;-1,-4,0.48;0.50;0.49,218,0.01;0.00;0.00,-3;-3;-3,-4,0.46;0.45;0.51,1180591620717411303424,1.17;0.89;1.12,1180591620717411303424
isolated/sum/sum_5/root_72.uvl,-1;-1;-1,-4,0.52;0.52;0.53,221,0.00;0.00;0.00,-3;-3;-3,-4,0.46;0.47;0.47,2361183241434822606848,0.85;0.90;0.90,2361183241434822606848
isolated/sum/sum_5/root_73.uvl,-1;-1;-1,-4,0.49;0.50;0.52,224,0.00;0.00;0.00,-3;-3;-3,-4,0.42;0.42;0.40,4722366482869645213696,0.91;0.74;1.15,4722366482869645213696
isolated/sum/sum_5/root_74.uvl,-1;-1;-1,-4,0.49;0.48;0.49,227,0.01;0.01;0.01,-3;-3;-3,-4,0.54;0.55;0.48,9460820710565378751450,0.67;0.66;1.01,9460820710565378785280
isolated/sum/sum_5/root_75.uvl,-1;-1;-1,-4,0.54;0.51;0.51,230,0.00;0.00;0.00,-3;-3;-3,-4,0.54;0.54;0.53,18889465931478580854784,1.20;1.16;1.23,18889465931478580854784
isolated/sum/sum_5/root_76.uvl,-1;-1;-1,-4,0.52;0.51;0.51,233,0.00;0.00;0.00,-3;-3;-3,-4,0.60;0.52;0.53,37838978492806937085484,1.34;1.35;1.35,37838978492806933250048
isolated/sum/sum_5/root_77.uvl,-1;-1;-1,-4,0.52;0.60;0.54,236,0.00;0.00;0.00,-3;-3;-3,-4,0.57;0.57;0.58,75677144085415980885787,1.06;0.93;1.20,75677144085415977811968
isolated/sum/sum_5/root_78.uvl,-1;-1;-1,-4,0.51;0.52;0.51,239,0.01;0.00;0.00,-3;-3;-3,-4,0.59;0.60;0.60,151115727451828646838272,1.22;0.95;1.09,151115727451828646838272
isolated/sum/sum_5/root_79.uvl,-1;-1;-1,-4,0.51;0.49;0.51,242,0.00;0.00;0.00,-3;-3;-3,-4,0.65;0.64;0.60,302231454903657293676544,1.44;1.26;1.24,302231454903657293676544
isolated/sum/sum_5/root_7.uvl,0.63;0.62;0.63,47,0.48;0.46;0.45,26,0.00;0.00;0.00,0.15;0.12;0.12,64,0.00;0.02;0.00,64,0.02;0.22;0.02,64
isolated/sum/sum_5/root_800.uvl,-1;-1;-1,-4,1.00;1.00;1.06,2405,0.01;0.01;0.01,-3;-3;-3,-4,281.74;279.76;282.70,-9,-1;-1;-1,-9
isolated/sum/sum_5/root_80.uvl,-1;-1;-1,-4,0.53;0.48;0.52,245,0.00;0.00;0.00,-3;-3;-3,-4,0.62;0.63;0.61,605358928570425924240318,1.39;1.44;1.43,605358928570425922289664
isolated/sum/sum_5/root_81.uvl,-1;-1;-1,-4,0.50;0.52;0.50,248,0.00;0.00;0.00,-3;-3;-3,-4,0.68;0.72;0.66,1210728175245660970123083,1.36;1.43;1.45,1210728175245660715483136
isolated/sum/sum_5/root_82.uvl,-1;-1;-1,-4,0.55;0.56;0.56,251,0.00;0.00;0.00,-3;-3;-3,-4,0.59;0.59;0.59,2417851639229258349412352,1.38;1.66;1.28,2417851639229258349412352
isolated/sum/sum_5/root_83.uvl,-1;-1;-1,-4,0.52;0.52;0.47,254,0.05;0.03;0.02,-3;-3;-3,-4,0.58;0.66;0.57,4835703278458516698824704,1.40;1.44;1.26,4835703278458516698824704
isolated/sum/sum_5/root_84.uvl,-1;-1;-1,-4,0.54;0.50;0.50,257,0.00;0.00;0.00,-3;-3;-3,-4,0.66;0.67;0.72,9686413275696003663322015,1.56;1.75;1.57,9686413275696002548891648
isolated/sum/sum_5/root_85.uvl,-1;-1;-1,-4,0.51;0.52;0.51,260,0.00;0.00;0.00,-3;-3;-3,-4,0.61;0.59;0.60,19376655191347097618861999,5.73;5.13;5.48,19376655191347101423370240
isolated/sum/sum_5/root_86.uvl,-1;-1;-1,-4,0.51;0.51;0.51,263,0.00;0.00;0.00,-3;-3;-3,-4,0.89;0.89;0.85,38740073615951937896387420,1.45;1.33;1.81,38740073615951945126641664
isolated/sum/sum_5/root_87.uvl,-1;-1;-1,-4,0.53;0.53;0.53,266,0.00;0.00;0.00,-3;-3;-3,-4,0.82;0.75;0.73,77479773856138635457023946,1.97;1.80;1.73,77479773856138622702452736
isolated/sum/sum_5/root_88.uvl,-1;-1;-1,-4,0.52;0.54;0.52,269,0.00;0.00;0.00,-3;-3;-3,-4,0.77;0.90;0.86,154972559315106973174410126,4.16;1.82;1.98,154972559315106981644075008
isolated/sum/sum_5/root_89.uvl,-1;-1;-1,-4,0.51;0.48;0.54,272,0.00;0.00;0.00,-3;-3;-3,-4,0.80;0.81;0.82,309937445768424941170420384,2.12;2.05;2.07,309937445768424929150107648
isolated/sum/sum_5/root_8.uvl,0.77;0.77;0.93,182,0.49;0.50;0.48,29,0.00;0.00;0.00,0.12;0.13;0.13,128,0.00;0.00;0.01,128,0.02;0.02;0.03,128
isolated/sum/sum_5/root_900.uvl,-1;-1;-1,-4,1.17;1.10;1.07,2705,0.00;0.00;0.00,-3;-3;-3,-4,361.73;454.18;452.05,-9,-1;-1;-1,-9
isolated/sum/sum_5/root_90.uvl,-1;-1;-1,-4,0.50;0.52;0.50,275,0.00;0.00;0.00,-3;-3;-3,-4,0.89;0.89;0.89,619867304234229314296677572,2.21;1.67;2.14,619867304234229322680893440
isolated/sum/sum_5/root_91.uvl,-1;-1;-1,-4,0.58;0.54;0.56,278,0.00;0.00;0.00,-3;-3;-3,-4,0.96;0.95;1.01,1239634078781128099475477085,2.37;2.34;2.41,1239634078781128122073874432
isolated/sum/sum_5/root_92.uvl,-1;-1;-1,-4,0.53;0.54;0.54,281,0.00;0.00;0.00,-3;-3;-3,-4,1.09;1.10;1.05,2475880078570760549798248448,2.28;1.80;2.34,2475880078570760549798248448
isolated/sum/sum_5/root_93.uvl,-1;-1;-1,-4,0.54;0.54;0.58,284,0.00;0.00;0.00,-3;-3;-3,-4,0.92;0.91;0.88,4958946613067295165722698664,2.50;2.84;2.87,4958946613067294970910605312
isolated/sum/sum_5/root_94.uvl,-1;-1;-1,-4,0.54;0.54;0.56,287,0.00;0.00;0.00,-3;-3;-3,-4,0.92;0.92;0.91,9903520314283042199192993792,2.16;2.10;1.78,9903520314283042199192993792
isolated/sum/sum_5/root_95.uvl,-1;-1;-1,-4,0.49;0.59;0.54,290,0.04;0.04;0.00,-3;-3;-3,-4,0.92;0.92;0.90,19807040628566084398385987584,1.85;1.84;2.49,19807040628566084398385987584
isolated/sum/sum_5/root_96.uvl,-1;-1;-1,-4,0.54;0.51;0.49,293,0.00;0.00;0.00,-3;-3;-3,-4,1.07;1.07;1.01,39668282761876795748370344767,3.11;2.91;2.85,39668282761876797458929942528
isolated/sum/sum_5/root_97.uvl,-1;-1;-1,-4,0.54;0.54;0.53,296,0.00;0.00;0.00,-3;-3;-3,-4,1.09;1.06;1.06,79228162514264337593543950336,2.53;2.09;2.07,79228162514264337593543950336
isolated/sum/sum_5/root_98.uvl,-1;-1;-1,-4,0.58;0.55;0.54,299,0.00;0.00;0.00,-3;-3;-3,-4,1.16;1.05;1.16,158666561396477406705604586200,3.49;3.36;3.40,158666561396477394411759599616
isolated/sum/sum_5/root_99.uvl,-1;-1;-1,-4,0.49;0.49;0.51,302,0.00;0.00;0.00,-3;-3;-3,-4,1.06;0.97;1.00,316912650057057350374175801344,3.00;3.00;3.01,316912650057057350374175801344
isolated/sum/sum_5/root_9.uvl,2.46;2.42;2.33,177,0.47;0.50;0.50,32,0.00;0.00;0.00,0.12;0.12;0.12,256,0.01;0.01;0.01,256,0.21;0.02;0.02,256
isolated/sum/sum_6/root_1000.uvl,-1;-1;-1,-4,1.22;1.16;1.18,3005,0.00;0.00;0.00,-3;-3;-3,-4,490.23;561.18;561.82,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_100.uvl,-1;-1;-1,-4,0.53;0.52;0.55,305,0.00;0.00;0.00,-3;-3;-3,-4,1.07;1.12;1.14,50608834494512740360983786620,2.56;2.16;2.93,50608834494512735738547666944
isolated/sum/sum_6/root_10.uvl,3.85;3.97;5.19,340,0.47;0.47;0.49,35,0.00;0.00;0.00,0.12;0.13;0.12,285,0.01;0.01;0.00,285,0.02;0.02;0.02,285
isolated/sum/sum_6/root_1100.uvl,-1;-1;-1,-4,1.17;1.15;1.19,3305,0.00;0.01;0.00,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_11.uvl,104.79;102.40;102.15,465,0.48;0.46;0.47,38,0.00;0.00;0.00,0.29;0.30;0.31,594,0.01;0.01;0.05,594,0.04;0.04;0.05,594
isolated/sum/sum_6/root_1200.uvl,-1;-1;-1,-4,1.23;1.25;1.26,3605,0.00;0.00;0.00,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_12.uvl,-1;-1;-1,-4,0.52;0.50;0.44,41,0.00;0.00;0.00,-3;-3;-3,-4,0.01;0.01;0.01,1167,0.02;0.02;0.19,1167
isolated/sum/sum_6/root_1300.uvl,-1;-1;-1,-4,1.14;1.18;1.19,3905,0.00;0.01;0.04,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_13.uvl,-1;-1;-1,-4,0.44;0.44;0.46,44,0.00;0.00;0.00,-3;-3;-3,-4,0.12;0.01;0.01,2171,0.02;0.02;0.02,2171
isolated/sum/sum_6/root_1400.uvl,-1;-1;-1,-4,1.25;1.31;1.22,4205,0.01;0.00;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_14.uvl,-3;-3;-3,-4,0.58;0.59;0.65,47,0.00;0.00;0.00,-3;-3;-3,-4,0.01;0.01;0.01,4374,0.02;0.02;0.02,4374
isolated/sum/sum_6/root_1500.uvl,-1;-1;-1,-4,1.34;1.34;1.38,4505,0.01;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_15.uvl,-3;-3;-3,-4,0.47;0.48;0.45,50,0.00;0.00;0.00,-3;-3;-3,-4,0.01;0.02;0.01,8195,0.02;0.02;0.02,8195
isolated/sum/sum_6/root_1600.uvl,-1;-1;-1,-4,1.38;1.23;1.36,4805,0.01;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_16.uvl,-3;-3;-3,-4,0.50;0.47;0.50,53,0.00;0.00;0.00,-3;-3;-3,-4,0.01;0.01;0.01,17025,0.02;0.03;0.02,17025
isolated/sum/sum_6/root_1700.uvl,-1;-1;-1,-4,1.48;1.39;1.33,5105,0.01;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_17.uvl,-3;-3;-3,-4,0.50;0.49;0.50,56,0.00;0.00;0.00,-3;-3;-3,-4,0.02;0.01;0.01,31029,0.18;0.05;0.03,31029
isolated/sum/sum_6/root_1800.uvl,-1;-1;-1,-4,1.43;1.45;1.40,5405,0.03;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_18.uvl,-3;-3;-3,-4,0.50;0.50;0.50,59,0.01;0.01;0.01,-3;-3;-3,-4,0.01;0.01;0.01,64870,0.42;0.02;0.22,64870
isolated/sum/sum_6/root_1900.uvl,-1;-1;-1,-4,1.44;1.32;1.42,5705,0.01;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_19.uvl,-3;-3;-3,-4,0.46;0.49;0.47,62,0.00;0.00;0.00,-3;-3;-3,-4,0.02;0.02;0.03,115601,0.03;0.03;0.03,115601
isolated/sum/sum_6/root_2000.uvl,-1;-1;-1,-4,1.46;1.45;1.52,6005,0.01;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_200.uvl,-1;-1;-1,-4,0.63;0.59;0.65,605,0.00;0.00;0.00,-3;-3;-3,-4,6.99;7.05;6.90,10379558192449362429456555964674246408213139543788785297455,27.85;24.92;27.54,10379558192449363519709243507968671122153884547156830846976
isolated/sum/sum_6/root_20.uvl,-3;-3;-3,-4,0.43;0.44;0.45,65,0.00;0.00;0.00,-3;-3;-3,-4,0.02;0.02;0.02,231612,0.03;0.23;0.05,231612
isolated/sum/sum_6/root_2100.uvl,-1;-1;-1,-4,1.35;1.38;1.43,6305,0.04;0.01;0.01,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_21.uvl,-3;-3;-3,-4,0.46;0.48;0.50,68,0.00;0.00;0.00,-3;-3;-3,-4,0.02;0.02;0.02,481435,0.05;0.03;0.03,481435
isolated/sum/sum_6/root_22.uvl,-1;-1;-1,-4,0.44;0.46;0.43,71,0.00;0.00;0.00,-3;-3;-3,-4,0.03;0.03;0.03,873225,0.03;0.03;0.22,873225
isolated/sum/sum_6/root_23.uvl,-1;-1;-1,-4,0.49;0.49;0.47,74,0.00;0.00;0.00,-3;-3;-3,-4,0.02;0.02;0.02,1676523,0.03;0.09;0.08,1676523
isolated/sum/sum_6/root_24.uvl,-1;-1;-1,-4,0.48;0.48;0.49,77,0.00;0.02;0.01,-3;-3;-3,-4,0.03;0.04;0.03,3386364,0.03;0.03;0.03,3386364
isolated/sum/sum_6/root_25.uvl,-1;-1;-1,-4,0.50;0.46;0.48,80,0.00;0.00;0.00,-3;-3;-3,-4,0.03;0.03;0.03,6785467,0.04;0.03;0.17,6785467
isolated/sum/sum_6/root_26.uvl,-1;-1;-1,-4,0.49;0.48;0.48,83,0.00;0.00;0.00,-3;-3;-3,-4,0.03;0.03;0.03,12714935,0.04;0.05;0.04,12714935
isolated/sum/sum_6/root_27.uvl,-1;-1;-1,-4,0.46;0.45;0.46,86,0.00;0.00;0.00,-3;-3;-3,-4,0.07;0.06;0.10,24619701,0.09;0.08;0.04,24619701
isolated/sum/sum_6/root_28.uvl,-1;-1;-1,-4,0.48;0.49;0.48,89,0.03;0.00;0.00,-3;-3;-3,-4,0.06;0.06;0.06,48006847,0.05;0.05;0.05,48006847
isolated/sum/sum_6/root_29.uvl,-1;-1;-1,-4,0.45;0.44;0.84,92,0.00;0.00;0.00,-3;-3;-3,-4,0.04;0.10;0.04,94570348,0.24;0.06;0.46,94570348
isolated/sum/sum_6/root_2.uvl,0.54;0.50;0.48,7,0.43;0.41;0.40,11,0.00;0.00;0.00,0.09;0.08;0.08,1,0.14;0.00;0.00,1,0.02;0.02;0.24,1
isolated/sum/sum_6/root_300.uvl,-1;-1;-1,-4,0.76;0.79;0.72,905,0.00;0.00;0.00,-3;-3;-3,-4,18.92;17.97;18.65,2675586922740510643676699914256718322937333953245523611911933371232146547554869880797271,245.87;128.16;133.47,2675586922740510482633597755604935139472848941312307909305614824411755686246722069069824
isolated/sum/sum_6/root_30.uvl,-1;-1;-1,-4,0.51;0.51;0.50,95,0.01;0.01;0.01,-3;-3;-3,-4,0.06;0.06;0.06,175940398,0.05;0.05;0.05,175940398
isolated/sum/sum_6/root_31.uvl,-1;-1;-1,-4,0.46;0.48;0.51,98,0.00;0.00;0.00,-3;-3;-3,-4,0.06;0.06;0.06,368734534,0.18;0.17;0.14,368734534
isolated/sum/sum_6/root_32.uvl,-1;-1;-1,-4,0.43;0.46;0.46,101,0.00;0.00;0.00,-3;-3;-3,-4,0.08;0.08;0.07,699586357,0.06;0.39;0.06,699586357
isolated/sum/sum_6/root_33.uvl,-1;-1;-1,-4,0.49;0.49;0.49,104,0.00;0.01;0.00,-3;-3;-3,-4,0.19;0.07;0.08,1338008041,0.08;0.27;0.24,1338008041
isolated/sum/sum_6/root_34.uvl,-1;-1;-1,-4,0.48;0.49;0.49,107,0.00;0.05;0.00,-3;-3;-3,-4,0.07;0.07;0.06,2747532110,0.20;0.29;0.26,2747532110
isolated/sum/sum_6/root_35.uvl,-1;-1;-1,-4,0.48;0.47;0.51,110,0.00;0.00;0.00,-3;-3;-3,-4,0.09;0.10;0.09,4938411264,0.08;0.09;0.08,4938411264
isolated/sum/sum_6/root_36.uvl,-1;-1;-1,-4,0.48;0.47;0.47,113,0.01;0.01;0.01,-3;-3;-3,-4,0.09;0.10;0.09,10432825661,0.07;0.08;0.08,10432825661
isolated/sum/sum_6/root_37.uvl,-1;-1;-1,-4,0.46;0.48;0.48,116,0.00;0.00;0.00,-3;-3;-3,-4,0.09;0.10;0.09,20376735015,0.10;0.09;0.30,20376735015
isolated/sum/sum_6/root_38.uvl,-1;-1;-1,-4,0.49;0.49;0.54,119,0.00;0.00;0.00,-3;-3;-3,-4,0.09;0.10;0.10,42125106681,0.13;0.07;0.11,42125106681
isolated/sum/sum_6/root_39.uvl,-1;-1;-1,-4,0.41;0.46;0.47,122,0.00;0.00;0.00,-3;-3;-3,-4,0.09;0.09;0.19,77922634637,0.10;0.08;0.20,77922634637
isolated/sum/sum_6/root_3.uvl,0.47;0.49;0.49,8,0.46;0.44;0.45,14,0.00;0.00;0.00,0.09;0.09;0.09,2,0.03;0.00;0.00,4,0.02;0.03;0.07,4
isolated/sum/sum_6/root_400.uvl,-1;-1;-1,-4,0.89;0.90;0.82,1205,0.00;0.00;0.00,-3;-3;-3,-4,45.11;49.92;53.02,603207777638630266627831353681444273826113989417740054558460406158219044466802388877918425584401188911837075007172593,-1;-1;-1,-9
isolated/sum/sum_6/root_40.uvl,-1;-1;-1,-4,0.50;0.47;0.49,125,0.00;0.00;0.00,-3;-3;-3,-4,0.11;0.10;0.12,155772326900,0.09;0.24;0.23,155772326900
isolated/sum/sum_6/root_41.uvl,-1;-1;-1,-4,0.48;0.48;0.47,128,0.00;0.00;0.00,-3;-3;-3,-4,0.13;0.12;0.12,306360011151,0.27;0.10;0.10,306360011151
isolated/sum/sum_6/root_42.uvl,-1;-1;-1,-4,0.45;0.46;0.44,131,0.00;0.00;0.00,-3;-3;-3,-4,0.15;0.14;0.13,567721922390,0.12;0.11;0.28,567721922390
isolated/sum/sum_6/root_43.uvl,-1;-1;-1,-4,0.55;0.52;0.50,134,0.00;0.00;0.00,-3;-3;-3,-4,0.12;0.13;0.12,1078952603776,0.27;0.17;0.12,1078952603776
isolated/sum/sum_6/root_44.uvl,-1;-1;-1,-4,0.52;0.53;0.50,137,0.00;0.00;0.00,-3;-3;-3,-4,0.10;0.10;0.10,2392192892851,0.12;0.29;0.11,2392192892851
isolated/sum/sum_6/root_45.uvl,-1;-1;-1,-4,0.48;0.49;0.45,140,0.00;0.00;0.00,-3;-3;-3,-4,0.13;0.13;0.13,4416750095953,0.31;0.38;0.38,4416750095953
isolated/sum/sum_6/root_46.uvl,-1;-1;-1,-4,0.50;0.50;0.50,143,0.00;0.00;0.00,-3;-3;-3,-4,0.16;0.17;0.17,8396524594970,0.19;0.15;0.34,8396524594970
isolated/sum/sum_6/root_47.uvl,-1;-1;-1,-4,0.49;0.49;0.50,146,0.00;0.00;0.00,-3;-3;-3,-4,0.19;0.17;0.19,15473598571810,0.41;0.41;0.36,15473598571810
isolated/sum/sum_6/root_48.uvl,-1;-1;-1,-4,0.50;0.49;0.53,149,0.00;0.01;0.00,-3;-3;-3,-4,0.17;0.25;0.17,34679612426461,0.23;0.23;0.18,34679612426461
isolated/sum/sum_6/root_49.uvl,-1;-1;-1,-4,0.50;0.52;0.53,152,0.00;0.00;0.00,-3;-3;-3,-4,0.22;0.22;0.17,68499622511582,0.26;0.17;0.17,68499622511582
isolated/sum/sum_6/root_4.uvl,0.51;0.53;0.74,21,0.44;0.43;0.45,17,0.00;0.00;0.00,0.12;0.12;0.12,5,0.00;0.00;0.00,5,0.02;0.05;0.02,5
isolated/sum/sum_6/root_500.uvl,-1;-1;-1,-4,0.94;0.97;0.97,1505,0.00;0.00;0.00,-3;-3;-3,-4,75.35;75.31;73.93,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_50.uvl,-1;-1;-1,-4,0.48;0.50;0.51,155,0.00;0.00;0.00,-3;-3;-3,-4,0.20;0.32;0.20,124392490039244,0.18;0.24;0.18,124392490039244
isolated/sum/sum_6/root_51.uvl,-1;-1;-1,-4,0.49;0.47;0.46,158,0.00;0.00;0.00,-3;-3;-3,-4,0.36;0.23;0.25,231168811288494,0.39;0.32;0.33,231168811288494
isolated/sum/sum_6/root_52.uvl,-1;-1;-1,-4,0.50;0.46;0.46,161,0.00;0.00;0.00,-3;-3;-3,-4,0.29;0.19;0.26,502536309451611,0.36;0.27;0.31,502536309451611
isolated/sum/sum_6/root_53.uvl,-1;-1;-1,-4,0.47;0.47;0.58,164,0.00;0.00;0.00,-3;-3;-3,-4,0.23;0.23;0.22,947236299764763,0.27;0.50;0.42,947236299764763
isolated/sum/sum_6/root_54.uvl,-1;-1;-1,-4,0.49;0.50;0.48,167,0.00;0.00;0.00,-3;-3;-3,-4,0.25;0.25;0.29,1873535218636177,0.35;0.30;0.26,1873535218636177
isolated/sum/sum_6/root_55.uvl,-1;-1;-1,-4,0.50;0.48;0.48,170,0.00;0.00;0.00,-3;-3;-3,-4,0.30;0.29;0.27,3648369136716268,0.27;0.43;0.32,3648369136716268
isolated/sum/sum_6/root_56.uvl,-1;-1;-1,-4,0.48;0.47;0.91,173,0.00;0.00;0.00,-3;-3;-3,-4,0.39;0.24;0.26,6646724125461095,0.33;0.36;0.29,6646724125461095
isolated/sum/sum_6/root_57.uvl,-1;-1;-1,-4,0.49;0.51;0.50,176,0.03;0.00;0.01,-3;-3;-3,-4,0.25;0.26;0.26,13545424401448022,0.58;0.58;0.54,13545424401448022
isolated/sum/sum_6/root_58.uvl,-1;-1;-1,-4,0.50;0.51;0.51,179,0.00;0.00;0.00,-3;-3;-3,-4,0.38;0.33;0.33,24224042904761580,0.60;0.74;0.49,24224042904761580
isolated/sum/sum_6/root_59.uvl,-1;-1;-1,-4,0.65;0.60;0.63,182,0.00;0.00;0.00,-3;-3;-3,-4,0.29;0.27;0.34,54173890044693058,0.90;0.93;1.93,54173890044693056
isolated/sum/sum_6/root_5.uvl,0.47;0.50;0.51,24,0.46;0.43;0.45,20,0.00;0.00;0.00,0.12;0.12;0.12,11,0.01;0.00;0.00,11,0.02;0.02;0.02,11
isolated/sum/sum_6/root_600.uvl,-1;-1;-1,-4,0.99;0.94;0.94,1805,0.00;0.00;0.00,-3;-3;-3,-4,127.81;153.81;121.29,-9,-1;-1;-1,-9
isolated/sum/sum_6/root_60.uvl,-1;-1;-1,-4,0.48;0.52;0.50,185,0.00;0.00;0.00,-3;-3;-3,-4,0.34;0.31;0.27,105953408941460830,0.44;0.40;0.55,105953408941460832
isolated/sum/sum_6/root_61.uvl,-1;-1;-1,-4,0.50;0.49;0.51,188,0.01;0.00;0.00,-3;-3;-3,-4,0.28;0.28;0.29,201707582125874441,0.36;0.57;0.57,201707582125874432
